ISSN,PMID,DOI,Available on ScienceDirect,Available on PubMed Central,Available on LibGen
0363-3624,36108294,10.1097/NNE.0000000000001299,False,None,None
0363-3624,36108293,10.1097/NNE.0000000000001285,False,None,None
0363-3624,36108292,10.1097/NNE.0000000000001302,False,None,None
0363-3624,36066581,10.1097/NNE.0000000000001279,False,None,None
0363-3624,36066580,10.1097/NNE.0000000000001283,False,None,None
0363-3624,36066558,10.1097/NNE.0000000000001284,False,None,None
0363-3624,36027602,10.1097/NNE.0000000000001278,False,None,None
0363-3624,35977345,10.1097/NNE.0000000000001258,False,None,None
0363-3624,35926150,10.1097/NNE.0000000000001277,False,None,None
0363-3624,35926138,10.1097/NNE.0000000000001243,False,None,None
0363-3624,35926133,10.1097/NNE.0000000000001273,False,None,None
0363-3624,35926132,10.1097/NNE.0000000000001274,False,None,None
0363-3624,35926130,10.1097/NNE.0000000000001268,False,None,None
0363-3624,35926129,10.1097/NNE.0000000000001256,False,None,None
0363-3624,35926107,10.1097/NNE.0000000000001264,False,None,None
0363-3624,35900936,10.1097/NNE.0000000000001253,False,None,None
0363-3624,35881988,10.1097/NNE.0000000000001272,False,None,None
0363-3624,35881976,10.1097/NNE.0000000000001275,False,None,None
0363-3624,35881971,10.1097/NNE.0000000000001261,False,None,None
0363-3624,35858097,10.1097/NNE.0000000000001271,False,None,None
0363-3624,35857881,10.1097/NNE.0000000000001267,False,None,None
0363-3624,35857862,10.1097/NNE.0000000000001254,False,None,None
0363-3624,35852966,10.1097/NNE.0000000000001265,False,None,None
0363-3624,35852963,10.1097/NNE.0000000000001252,False,None,None
0363-3624,35852961,10.1097/NNE.0000000000001266,False,None,None
0363-3624,35852954,10.1097/NNE.0000000000001263,False,None,None
0363-3624,35816201,10.1097/NNE.0000000000001270,False,None,None
0363-3624,35816199,10.1097/NNE.0000000000001242,False,None,None
0363-3624,35816186,10.1097/NNE.0000000000001259,False,None,None
0363-3624,35763800,10.1097/NNE.0000000000001248,False,None,None
0363-3624,35763799,10.1097/NNE.0000000000001255,False,None,None
0363-3624,35763794,10.1097/NNE.0000000000001250,False,None,None
0363-3624,35763787,10.1097/NNE.0000000000001247,False,None,None
0363-3624,35763780,10.1097/NNE.0000000000001241,False,None,None
0363-3624,35763778,10.1097/NNE.0000000000001246,False,None,None
0363-3624,35763776,10.1097/NNE.0000000000001244,False,None,None
0363-3624,35667082,10.1097/NNE.0000000000001237,False,None,None
0363-3624,35667048,10.1097/NNE.0000000000001229,False,None,None
0363-3624,35667045,10.1097/NNE.0000000000001236,False,None,None
0363-3624,35667040,10.1097/NNE.0000000000001238,False,None,None
0363-3624,35667037,10.1097/NNE.0000000000001234,False,None,None
0363-3624,35667036,10.1097/NNE.0000000000001230,False,None,None
0363-3624,35667032,10.1097/NNE.0000000000001228,False,None,None
0363-3624,35667023,10.1097/NNE.0000000000001226,False,None,None
0363-3624,35667018,10.1097/NNE.0000000000001227,False,None,None
0363-3624,35667017,10.1097/NNE.0000000000001224,False,None,None
0363-3624,35667015,10.1097/NNE.0000000000001221,False,None,None
0363-3624,35667007,10.1097/NNE.0000000000001219,False,None,None
0363-3624,35503571,10.1097/NNE.0000000000001213,False,None,None
0363-3624,35503570,10.1097/NNE.0000000000001215,False,None,None
0363-3624,35503469,10.1097/NNE.0000000000001202,False,None,None
0363-3624,35503110,10.1097/NNE.0000000000001218,False,None,None
0363-3624,35503108,10.1097/NNE.0000000000001217,False,None,None
0363-3624,35503107,10.1097/NNE.0000000000001206,False,None,None
0363-3624,35503104,10.1097/NNE.0000000000001220,False,None,None
0363-3624,35404872,10.1097/NNE.0000000000001208,False,None,None
0363-3624,35148301,10.1097/NNE.0000000000001190,False,None,None
0363-3624,33958559,10.1097/NNE.0000000000001038,False,None,None
0363-3624,32404807,10.1097/NNE.0000000000000856,False,None,None
0162-220X,37523733,10.1097/NCC.0000000000001273,False,None,None
0162-220X,37523732,10.1097/NCC.0000000000001261,False,None,None
0162-220X,37449715,10.1097/NCC.0000000000001259,False,None,None
0162-220X,37449709,10.1097/NCC.0000000000001270,False,None,None
0162-220X,37430424,10.1097/NCC.0000000000001265,False,None,None
0162-220X,37430423,10.1097/NCC.0000000000001264,False,None,None
0162-220X,37430422,10.1097/NCC.0000000000001269,False,None,None
0162-220X,37430415,10.1097/NCC.0000000000001263,False,None,None
0162-220X,37430410,10.1097/NCC.0000000000001262,False,None,None
0162-220X,37428476,10.1097/NCC.0000000000001267,False,None,None
0162-220X,37410582,10.1097/NCC.0000000000001244,False,None,None
0162-220X,37410581,10.1097/NCC.0000000000001247,False,None,None
0162-220X,37406225,10.1097/NCC.0000000000001258,False,None,None
0162-220X,37406216,10.1097/NCC.0000000000001255,False,None,None
0162-220X,37357347,10.1097/NCC.0000000000001256,False,None,None
0162-220X,37272743,10.1097/NCC.0000000000001254,False,None,None
0162-220X,37272742,10.1097/NCC.0000000000001249,False,None,None
0162-220X,37272739,10.1097/NCC.0000000000001252,False,None,None
0162-220X,37232534,10.1097/NCC.0000000000001253,False,None,None
0162-220X,37232532,10.1097/NCC.0000000000001246,False,None,None
0162-220X,37232529,10.1097/NCC.0000000000001248,False,None,None
0162-220X,37232526,10.1097/NCC.0000000000001251,False,None,None
0162-220X,37232525,10.1097/NCC.0000000000001250,False,None,None
0162-220X,37158678,10.1097/NCC.0000000000001245,False,None,None
0162-220X,37158677,10.1097/NCC.0000000000001243,False,None,None
0162-220X,37088901,10.1097/NCC.0000000000001231,False,None,None
0162-220X,37088898,10.1097/NCC.0000000000001241,False,None,None
0162-220X,37088897,10.1097/NCC.0000000000001166,False,None,None
0162-220X,37088890,10.1097/NCC.0000000000001236,False,None,None
0162-220X,37074166,10.1097/NCC.0000000000001220,False,None,None
0162-220X,37058603,10.1097/NCC.0000000000001240,False,None,None
0162-220X,37058598,10.1097/NCC.0000000000001235,False,None,None
0162-220X,37043420,10.1097/NCC.0000000000001238,False,None,None
0162-220X,37026981,10.1097/NCC.0000000000001234,False,None,None
0162-220X,37026978,10.1097/NCC.0000000000001239,False,None,None
0162-220X,37026977,10.1097/NCC.0000000000001192,False,None,None
0162-220X,37026969,10.1097/NCC.0000000000001237,False,None,None
0162-220X,36962001,10.1097/NCC.0000000000001232,False,None,None
0162-220X,36944157,10.1097/NCC.0000000000001226,False,None,None
0162-220X,36927704,10.1097/NCC.0000000000001230,False,None,None
0162-220X,36927698,10.1097/NCC.0000000000001222,False,None,None
0162-220X,36920171,10.1097/NCC.0000000000001216,False,None,None
0162-220X,36907952,10.1097/NCC.0000000000001233,False,None,None
0162-220X,36907924,10.1097/NCC.0000000000001228,False,None,None
0162-220X,36907899,10.1097/NCC.0000000000001229,False,None,None
0162-220X,36888914,10.1097/NCC.0000000000001218,False,None,None
0162-220X,36881652,10.1097/NCC.0000000000001221,False,None,None
0162-220X,36881651,10.1097/NCC.0000000000001225,False,None,None
0162-220X,36881649,10.1097/NCC.0000000000001224,False,None,None
0162-220X,36881644,10.1097/NCC.0000000000001223,False,None,None
0162-220X,36881642,10.1097/NCC.0000000000001227,False,None,None
0162-220X,36881641,10.1097/NCC.0000000000001215,False,None,None
0162-220X,36867027,10.1097/NCC.0000000000001212,False,None,None
0162-220X,36867017,10.1097/NCC.0000000000001213,False,None,None
0162-220X,36867016,10.1097/NCC.0000000000001211,False,None,None
0162-220X,36867010,10.1097/NCC.0000000000001217,False,None,None
0162-220X,36867009,10.1097/NCC.0000000000001214,False,None,None
0162-220X,36840979,10.1097/NCC.0000000000001209,False,None,None
0162-220X,36840978,10.1097/NCC.0000000000001198,False,None,None
0162-220X,36795771,10.1097/NCC.0000000000001071,False,None,None
0162-220X,36795770,10.1097/NCC.0000000000001190,False,None,None
0162-220X,36737859,10.1097/NCC.0000000000001210,False,None,None
0162-220X,36737858,10.1097/NCC.0000000000001197,False,PMC10400728,None
0162-220X,36729801,10.1097/NCC.0000000000001165,False,None,None
0162-220X,36729799,10.1097/NCC.0000000000001155,False,None,None
0162-220X,36729792,10.1097/NCC.0000000000001181,False,None,None
0162-220X,36728442,10.1097/NCC.0000000000001187,False,None,None
0162-220X,36728373,10.1097/NCC.0000000000001189,False,None,None
0162-220X,36728181,10.1097/NCC.0000000000001200,False,PMC10349906,None
0162-220X,36728173,10.1097/NCC.0000000000001199,False,None,None
0162-220X,36728172,10.1097/NCC.0000000000001196,False,None,None
0162-220X,36728167,10.1097/NCC.0000000000001188,False,None,None
0162-220X,36728162,10.1097/NCC.0000000000001170,False,PMC10349894,None
0162-220X,36728147,10.1097/NCC.0000000000001193,False,None,None
0162-220X,36728137,10.1097/NCC.0000000000001191,False,None,None
0162-220X,36728059,10.1097/NCC.0000000000001202,False,None,None
0162-220X,36727897,10.1097/NCC.0000000000001207,False,None,None
0162-220X,36727889,10.1097/NCC.0000000000001201,False,None,None
0162-220X,36727875,10.1097/NCC.0000000000001204,False,None,None
0162-220X,36716034,10.1097/NCC.0000000000001208,False,None,None
0162-220X,36696534,10.1097/NCC.0000000000001205,False,None,None
0162-220X,36693237,10.1097/NCC.0000000000001206,False,None,None
0162-220X,36693220,10.1097/NCC.0000000000001195,False,None,None
0162-220X,36648326,10.1097/NCC.0000000000001203,False,None,None
0162-220X,36624566,10.1097/NCC.0000000000001186,False,None,None
0162-220X,36584234,10.1097/NCC.0000000000001185,False,PMC10300234,None
0162-220X,36542115,10.1097/NCC.0000000000001183,False,None,None
0162-220X,36542098,10.1097/NCC.0000000000001175,False,PMC10232676,None
0162-220X,36480339,10.1097/NCC.0000000000001174,False,None,None
0162-220X,36480311,10.1097/NCC.0000000000001125,False,None,None
0162-220X,36480307,10.1097/NCC.0000000000001126,False,PMC10232667,None
0162-220X,36480304,10.1097/NCC.0000000000001132,False,None,None
0162-220X,36480303,10.1097/NCC.0000000000001128,False,None,None
0162-220X,36480292,10.1097/NCC.0000000000001123,False,PMC10232677,None
0162-220X,36480291,10.1097/NCC.0000000000001124,False,None,None
0162-220X,36480282,10.1097/NCC.0000000000001121,False,None,None
0162-220X,36480276,10.1097/NCC.0000000000001109,False,None,None
0162-220X,36461932,10.1097/NCC.0000000000001134,False,PMC10289222,None
0162-220X,36449988,10.1097/NCC.0000000000001182,False,None,None
0162-220X,36449987,10.1097/NCC.0000000000001184,False,None,None
0162-220X,36322694,10.1097/NCC.0000000000001146,False,None,None
0162-220X,36265071,10.1097/NCC.0000000000001168,False,None,None
0162-220X,36265070,10.1097/NCC.0000000000001072,False,None,None
0162-220X,36265069,10.1097/NCC.0000000000001167,False,None,None
0162-220X,36089696,10.1097/NCC.0000000000001159,False,None,None
0162-220X,36089694,10.1097/NCC.0000000000001147,False,None,None
0162-220X,36089673,10.1097/NCC.0000000000001152,False,None,None
0162-220X,36076317,10.1097/NCC.0000000000001160,False,None,None
0162-220X,36076316,10.1097/NCC.0000000000001158,False,None,None
0162-220X,36076314,10.1097/NCC.0000000000001148,False,PMC10232668,None
0162-220X,36076313,10.1097/NCC.0000000000001154,False,None,None
0162-220X,36066345,10.1097/NCC.0000000000001157,False,None,None
0162-220X,36066344,10.1097/NCC.0000000000001162,False,None,None
0162-220X,36066343,10.1097/NCC.0000000000001164,False,PMC10232672,None
0162-220X,36066336,10.1097/NCC.0000000000001149,False,None,None
0162-220X,36066332,10.1097/NCC.0000000000001161,False,None,None
0162-220X,35984922,10.1097/NCC.0000000000001150,False,None,None
0162-220X,35984921,10.1097/NCC.0000000000001156,False,None,None
0162-220X,35984917,10.1097/NCC.0000000000001153,False,None,None
0162-220X,35984916,10.1097/NCC.0000000000001151,False,PMC10232673,None
0162-220X,35943192,10.1097/NCC.0000000000001143,False,None,None
0162-220X,35943188,10.1097/NCC.0000000000001144,False,None,None
0162-220X,35816033,10.1097/NCC.0000000000001130,False,None,None
0162-220X,35816032,10.1097/NCC.0000000000001122,False,PMC9941076,None
0162-220X,35816026,10.1097/NCC.0000000000001133,False,PMC10232669,None
0162-220X,35786671,10.1097/NCC.0000000000001138,False,None,None
0162-220X,35786585,10.1097/NCC.0000000000001136,False,None,None
0162-220X,35781267,10.1097/NCC.0000000000001140,False,None,None
0162-220X,35728011,10.1097/NCC.0000000000001049,False,None,None
0162-220X,35728010,10.1097/NCC.0000000000001055,False,None,None
0162-220X,35688433,10.1097/NCC.0000000000001139,False,PMC9729413,None
0162-220X,35679153,10.1097/NCC.0000000000001131,False,None,None
0162-220X,35679148,10.1097/NCC.0000000000001135,False,None,None
0162-220X,35671438,10.1097/NCC.0000000000001076,False,PMC9437145,None
0162-220X,35671412,10.1097/NCC.0000000000001069,False,PMC9437148,None
0162-220X,35637166,10.1097/NCC.0000000000001119,False,None,None
0162-220X,35637165,10.1097/NCC.0000000000001137,False,None,None
0162-220X,35583995,10.1097/NCC.0000000000001127,False,None,None
0162-220X,35583994,10.1097/NCC.0000000000001090,False,None,None
0162-220X,35583988,10.1097/NCC.0000000000001086,False,None,None
0162-220X,35482525,10.1097/NCC.0000000000001104,False,None,None
0162-220X,35439221,10.1097/NCC.0000000000001118,False,None,None
0162-220X,35439218,10.1097/NCC.0000000000001120,False,None,None
0162-220X,35439217,10.1097/NCC.0000000000001100,False,PMC9582038,None
0162-220X,35439213,10.1097/NCC.0000000000001092,False,None,None
0162-220X,35439202,10.1097/NCC.0000000000001095,False,PMC9554042,None
0162-220X,35439201,10.1097/NCC.0000000000001098,False,None,None
0162-220X,35439200,10.1097/NCC.0000000000001096,False,PMC9722382,None
0162-220X,35439199,10.1097/NCC.0000000000001113,False,None,None
0162-220X,35439196,10.1097/NCC.0000000000001114,False,None,None
0162-220X,35398873,10.1097/NCC.0000000000001106,False,None,None
0162-220X,35398872,10.1097/NCC.0000000000001108,False,PMC10289213,None
0162-220X,35398871,10.1097/NCC.0000000000001105,False,None,None
0162-220X,35398870,10.1097/NCC.0000000000001091,False,None,None
0162-220X,35398869,10.1097/NCC.0000000000001093,False,None,None
0162-220X,35398867,10.1097/NCC.0000000000001097,False,PMC9547983,None
0162-220X,35398864,10.1097/NCC.0000000000001099,False,None,None
0162-220X,35398863,10.1097/NCC.0000000000001112,False,None,None
0162-220X,35398855,10.1097/NCC.0000000000001117,False,None,None
0162-220X,35398854,10.1097/NCC.0000000000001089,False,None,None
0162-220X,35398853,10.1097/NCC.0000000000001094,False,None,None
0162-220X,35353757,10.1097/NCC.0000000000001083,False,PMC9519810,None
0162-220X,35353749,10.1097/NCC.0000000000001078,False,PMC9519806,None
0162-220X,35353739,10.1097/NCC.0000000000001084,False,None,None
0162-220X,35349543,10.1097/NCC.0000000000001085,False,None,None
0162-220X,35349497,10.1097/NCC.0000000000001087,False,None,None
0162-220X,35349494,10.1097/NCC.0000000000001107,False,None,None
0162-220X,35324506,10.1097/NCC.0000000000001061,False,None,None
0162-220X,35324505,10.1097/NCC.0000000000001103,False,PMC10115492,None
0162-220X,35324504,10.1097/NCC.0000000000001079,False,None,None
0162-220X,35324503,10.1097/NCC.0000000000001081,False,None,None
0162-220X,35283474,10.1097/NCC.0000000000001075,False,None,None
0162-220X,35283473,10.1097/NCC.0000000000001082,False,None,None
0162-220X,35283472,10.1097/NCC.0000000000001070,False,None,None
0162-220X,35283471,10.1097/NCC.0000000000001073,False,None,None
0162-220X,35283470,10.1097/NCC.0000000000001077,False,None,None
0162-220X,35283469,10.1097/NCC.0000000000001074,False,None,None
0162-220X,35245227,10.1097/NCC.0000000000001080,False,None,None
0162-220X,35245226,10.1097/NCC.0000000000001102,False,None,None
0162-220X,35184068,10.1097/NCC.0000000000001068,False,None,None
0162-220X,35175949,10.1097/NCC.0000000000001067,False,PMC9378760,None
0162-220X,35175948,10.1097/NCC.0000000000001066,False,None,None
0162-220X,35131974,10.1097/NCC.0000000000001053,False,PMC9584054,None
0162-220X,35120022,10.1097/NCC.0000000000001060,False,None,None
0162-220X,35120021,10.1097/NCC.0000000000001063,False,None,None
0162-220X,35089876,10.1097/NCC.0000000000001058,False,None,None
0162-220X,35089874,10.1097/NCC.0000000000001065,False,None,None
0162-220X,35089873,10.1097/NCC.0000000000001056,False,PMC9325919,None
0162-220X,35067573,10.1097/NCC.0000000000001057,False,None,None
0162-220X,35025776,10.1097/NCC.0000000000001037,False,PMC9273806,None
0162-220X,35025775,10.1097/NCC.0000000000001044,False,PMC9584044,None
0162-220X,35025774,10.1097/NCC.0000000000001035,False,None,None
0162-220X,35025771,10.1097/NCC.0000000000001029,False,None,None
0162-220X,35025770,10.1097/NCC.0000000000001048,False,None,None
0162-220X,34974507,10.1097/NCC.0000000000001052,False,None,None
0162-220X,34817418,10.1097/NCC.0000000000001036,False,None,None
0162-220X,34817417,10.1097/NCC.0000000000001040,False,None,None
0162-220X,34661564,10.1097/NCC.0000000000001018,False,None,None
0162-220X,34661562,10.1097/NCC.0000000000001030,False,PMC9584037,None
0162-220X,34608050,10.1097/NCC.0000000000001017,False,None,None
0162-220X,34469358,10.1097/NCC.0000000000001001,False,None,None
0162-220X,34054070,10.1097/NCC.0000000000000957,False,PMC8627517,None
1351-0126,37496427,10.1111/jpm.12960,False,None,None
1351-0126,37489546,10.1111/jpm.12957,False,None,None
1351-0126,37485769,10.1111/jpm.12958,False,None,None
1351-0126,37465855,10.1111/jpm.12954,False,None,None
1351-0126,37462261,10.1111/jpm.12955,False,None,None
1351-0126,37435863,10.1111/jpm.12953,False,None,None
1351-0126,37435844,10.1111/jpm.12952,False,None,None
1351-0126,37409521,10.1111/jpm.12951,False,None,None
1351-0126,37401613,10.1111/jpm.12944,False,None,None
1351-0126,37401449,10.1111/jpm.12950,False,None,None
1351-0126,37392056,10.1111/jpm.12949,False,None,None
1351-0126,37382063,10.1111/jpm.12945,False,None,None
1351-0126,37365754,None,False,None,None
1351-0126,37350430,10.1111/jpm.12946,False,None,None
1351-0126,37349981,10.1111/jpm.12947,False,None,None
1351-0126,37278201,10.1111/jpm.12943,False,None,None
1351-0126,37211655,10.1111/jpm.12936,False,None,None
1351-0126,37208843,10.1111/jpm.12934,False,None,None
1351-0126,37203594,10.1111/jpm.12935,False,None,None
1351-0126,37203563,10.1111/jpm.12932,False,None,None
1351-0126,37202857,10.1111/jpm.12933,False,None,None
1351-0126,37052321,10.1111/jpm.12928,False,None,None
1351-0126,37038723,10.1111/jpm.12929,False,None,None
